price,utc_departure,local_departure,utc_arrival,local_arrival,distance,flyTo,flyFrom,quality,airline_iata,id,City,Airport,Refs,Country,State/Province,icao,iata,name,city,subd,country,elevation,lat,lon,tz
402,2022-12-30 19:51:00+00:00,2022-12-30 14:51:00+00:00,2022-12-30 22:51:00+00:00,2022-12-30 17:51:00+00:00,1807.96,BOS,MCO,418.185498,NK,08d704884b9c0000e7bfbd6b_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
402,2022-12-31 00:59:00+00:00,2022-12-30 19:59:00+00:00,2022-12-31 03:59:00+00:00,2022-12-30 22:59:00+00:00,1807.96,BOS,MCO,418.185498,NK,08d704884b9c00008a430417_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
402,2023-01-01 16:15:00+00:00,2023-01-01 11:15:00+00:00,2023-01-01 19:15:00+00:00,2023-01-01 14:15:00+00:00,1807.96,BOS,MCO,418.185498,NK,08d704884b9e0000e5249ab7_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
405,2023-01-08 14:00:00+00:00,2023-01-08 07:00:00+00:00,2023-01-08 16:22:00+00:00,2023-01-08 10:22:00+00:00,1389.02,IAH,DEN,415.970975,NK,0713230e4ba500006a168603_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
405,2023-01-05 14:00:00+00:00,2023-01-05 07:00:00+00:00,2023-01-05 16:22:00+00:00,2023-01-05 10:22:00+00:00,1389.02,IAH,DEN,415.970975,NK,0713230e4ba20000398e6d62_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
405,2023-01-03 14:00:00+00:00,2023-01-03 07:00:00+00:00,2023-01-03 16:22:00+00:00,2023-01-03 10:22:00+00:00,1389.02,IAH,DEN,415.970975,NK,0713230e4ba00000dd2e123c_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
405,2023-01-07 14:00:00+00:00,2023-01-07 07:00:00+00:00,2023-01-07 16:22:00+00:00,2023-01-07 10:22:00+00:00,1389.02,IAH,DEN,415.970975,NK,0713230e4ba400005b45a762_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
405,2023-01-06 14:00:00+00:00,2023-01-06 07:00:00+00:00,2023-01-06 16:22:00+00:00,2023-01-06 10:22:00+00:00,1389.02,IAH,DEN,415.970975,NK,0713230e4ba300002da74335_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
405,2023-01-02 14:00:00+00:00,2023-01-02 07:00:00+00:00,2023-01-02 16:22:00+00:00,2023-01-02 10:22:00+00:00,1389.02,IAH,DEN,415.970975,NK,0713230e4b9f0000c8c85f98_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
405,2023-01-04 14:00:00+00:00,2023-01-04 07:00:00+00:00,2023-01-04 16:22:00+00:00,2023-01-04 10:22:00+00:00,1389.02,IAH,DEN,415.970975,NK,0713230e4ba1000001888e8e_0,Denver,Denver International Airport,,US,Colorado,KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431.0,39.8616981506,-104.672996521,America/Denver
407,2023-01-04 02:10:00+00:00,2023-01-03 21:10:00+00:00,2023-01-04 04:40:00+00:00,2023-01-03 23:40:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba000008722f93e_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-02 21:15:00+00:00,2023-01-02 16:15:00+00:00,2023-01-02 23:45:00+00:00,2023-01-02 18:45:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4b9f0000cd0b4eeb_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-06 21:15:00+00:00,2023-01-06 16:15:00+00:00,2023-01-06 23:45:00+00:00,2023-01-06 18:45:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba300006589fea2_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-05 21:15:00+00:00,2023-01-05 16:15:00+00:00,2023-01-05 23:45:00+00:00,2023-01-05 18:45:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba20000909213db_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-04 13:20:00+00:00,2023-01-04 08:20:00+00:00,2023-01-04 15:50:00+00:00,2023-01-04 10:50:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba100001478d9b1_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-08 21:15:00+00:00,2023-01-08 16:15:00+00:00,2023-01-08 23:45:00+00:00,2023-01-08 18:45:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba50000aa74dafe_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-05 02:10:00+00:00,2023-01-04 21:10:00+00:00,2023-01-05 04:40:00+00:00,2023-01-04 23:40:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba10000a2918d02_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-06 02:10:00+00:00,2023-01-05 21:10:00+00:00,2023-01-06 04:40:00+00:00,2023-01-05 23:40:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba200000b1525b2_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-04 21:15:00+00:00,2023-01-04 16:15:00+00:00,2023-01-04 23:45:00+00:00,2023-01-04 18:45:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba100003916bb6b_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-08 13:20:00+00:00,2023-01-08 08:20:00+00:00,2023-01-08 15:50:00+00:00,2023-01-08 10:50:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba500007fe6d13c_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-03 21:15:00+00:00,2023-01-03 16:15:00+00:00,2023-01-03 23:45:00+00:00,2023-01-03 18:45:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba000001ca5cf57_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-08 02:10:00+00:00,2023-01-07 21:10:00+00:00,2023-01-08 04:40:00+00:00,2023-01-07 23:40:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba400000b77ee78_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-02 02:10:00+00:00,2023-01-01 21:10:00+00:00,2023-01-02 04:40:00+00:00,2023-01-01 23:40:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4b9e00003ccbb9ce_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-07 13:20:00+00:00,2023-01-07 08:20:00+00:00,2023-01-07 15:50:00+00:00,2023-01-07 10:50:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba400004eb5f05d_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-03 13:20:00+00:00,2023-01-03 08:20:00+00:00,2023-01-03 15:50:00+00:00,2023-01-03 10:50:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba00000c8de4503_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-06 13:20:00+00:00,2023-01-06 08:20:00+00:00,2023-01-06 15:50:00+00:00,2023-01-06 10:50:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba300003857140a_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-02 13:20:00+00:00,2023-01-02 08:20:00+00:00,2023-01-02 15:50:00+00:00,2023-01-02 10:50:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4b9f0000dd3808a7_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-03 02:10:00+00:00,2023-01-02 21:10:00+00:00,2023-01-03 04:40:00+00:00,2023-01-02 23:40:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4b9f0000568c7882_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-05 13:20:00+00:00,2023-01-05 08:20:00+00:00,2023-01-05 15:50:00+00:00,2023-01-05 10:50:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba200002c7e3a5d_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-07 21:15:00+00:00,2023-01-07 16:15:00+00:00,2023-01-07 23:45:00+00:00,2023-01-07 18:45:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba4000090f0d811_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
407,2023-01-07 02:10:00+00:00,2023-01-06 21:10:00+00:00,2023-01-07 04:40:00+00:00,2023-01-06 23:40:00+00:00,1494.35,BWI,FLL,418.93906,NK,04cd0a0b4ba30000fe0ec8cb_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
409,2022-12-31 03:12:00+00:00,2022-12-30 22:12:00+00:00,2022-12-31 05:27:00+00:00,2022-12-31 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9c0000f3b36bf5_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-05 15:50:00+00:00,2023-01-05 10:50:00+00:00,2023-01-05 18:05:00+00:00,2023-01-05 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba20000da7dcd49_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-01 15:50:00+00:00,2023-01-01 10:50:00+00:00,2023-01-01 18:05:00+00:00,2023-01-01 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9e0000dcda41a2_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-07 15:50:00+00:00,2023-01-07 10:50:00+00:00,2023-01-07 18:05:00+00:00,2023-01-07 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba40000b8b60749_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-03 03:12:00+00:00,2023-01-02 22:12:00+00:00,2023-01-03 05:27:00+00:00,2023-01-03 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9f00001693af61_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-08 15:50:00+00:00,2023-01-08 10:50:00+00:00,2023-01-08 18:05:00+00:00,2023-01-08 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba5000089e52628_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2022-12-31 18:05:00+00:00,2022-12-31 13:05:00+00:00,2022-12-31 20:20:00+00:00,2022-12-31 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9d0000b5211969_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-09 18:05:00+00:00,2023-01-09 13:05:00+00:00,2023-01-09 20:20:00+00:00,2023-01-09 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba60000ef9a83c7_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-08 18:05:00+00:00,2023-01-08 13:05:00+00:00,2023-01-08 20:20:00+00:00,2023-01-08 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba50000401cd10e_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-02 18:05:00+00:00,2023-01-02 13:05:00+00:00,2023-01-02 20:20:00+00:00,2023-01-02 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9f00002763451b_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-09 03:12:00+00:00,2023-01-08 22:12:00+00:00,2023-01-09 05:27:00+00:00,2023-01-09 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba5000071ec3b74_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2022-12-30 18:05:00+00:00,2022-12-30 13:05:00+00:00,2022-12-30 20:20:00+00:00,2022-12-30 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9c0000c243818f_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-04 18:05:00+00:00,2023-01-04 13:05:00+00:00,2023-01-04 20:20:00+00:00,2023-01-04 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba10000d37eb09b_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-08 03:12:00+00:00,2023-01-07 22:12:00+00:00,2023-01-08 05:27:00+00:00,2023-01-08 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba400004b68399b_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-02 03:12:00+00:00,2023-01-01 22:12:00+00:00,2023-01-02 05:27:00+00:00,2023-01-02 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9e00007cd46e2d_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-02 15:50:00+00:00,2023-01-02 10:50:00+00:00,2023-01-02 18:05:00+00:00,2023-01-02 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9f00002b3bffb3_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2022-12-31 15:50:00+00:00,2022-12-31 10:50:00+00:00,2022-12-31 18:05:00+00:00,2022-12-31 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9d0000bbe9167f_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-06 18:05:00+00:00,2023-01-06 13:05:00+00:00,2023-01-06 20:20:00+00:00,2023-01-06 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba300008fe1f552_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2022-12-30 15:50:00+00:00,2022-12-30 10:50:00+00:00,2022-12-30 18:05:00+00:00,2022-12-30 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9c0000de41667e_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-05 03:12:00+00:00,2023-01-04 22:12:00+00:00,2023-01-05 05:27:00+00:00,2023-01-05 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba10000e28e5ae1_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-06 15:50:00+00:00,2023-01-06 10:50:00+00:00,2023-01-06 18:05:00+00:00,2023-01-06 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba30000ce54e31e_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-09 15:50:00+00:00,2023-01-09 10:50:00+00:00,2023-01-09 18:05:00+00:00,2023-01-09 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba6000005aca381_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-10 15:50:00+00:00,2023-01-10 10:50:00+00:00,2023-01-10 18:05:00+00:00,2023-01-10 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba7000092f89685_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2022-12-29 15:50:00+00:00,2022-12-29 10:50:00+00:00,2022-12-29 18:05:00+00:00,2022-12-29 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9b00007afa1d1d_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-06 03:12:00+00:00,2023-01-05 22:12:00+00:00,2023-01-06 05:27:00+00:00,2023-01-06 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba200004b0af251_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-10 18:05:00+00:00,2023-01-10 13:05:00+00:00,2023-01-10 20:20:00+00:00,2023-01-10 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba70000e86013eb_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-07 03:12:00+00:00,2023-01-06 22:12:00+00:00,2023-01-07 05:27:00+00:00,2023-01-07 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba30000be111f28_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-11 03:12:00+00:00,2023-01-10 22:12:00+00:00,2023-01-11 05:27:00+00:00,2023-01-11 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba70000d990f991_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2022-12-30 03:12:00+00:00,2022-12-29 22:12:00+00:00,2022-12-30 05:27:00+00:00,2022-12-30 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9b000027ace06c_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-10 03:12:00+00:00,2023-01-09 22:12:00+00:00,2023-01-10 05:27:00+00:00,2023-01-10 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba60000de6a69bd_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-07 18:05:00+00:00,2023-01-07 13:05:00+00:00,2023-01-07 20:20:00+00:00,2023-01-07 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba400007a98d3e1_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-01 18:05:00+00:00,2023-01-01 13:05:00+00:00,2023-01-01 20:20:00+00:00,2023-01-01 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9e00004d248457_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2022-12-29 18:05:00+00:00,2022-12-29 13:05:00+00:00,2022-12-29 20:20:00+00:00,2022-12-29 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9b0000165c0a16_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-04 15:50:00+00:00,2023-01-04 10:50:00+00:00,2023-01-04 18:05:00+00:00,2023-01-04 13:05:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba10000e27b2ea5_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-01 03:12:00+00:00,2022-12-31 22:12:00+00:00,2023-01-01 05:27:00+00:00,2023-01-01 00:27:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4b9d000084d1f313_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-05 18:05:00+00:00,2023-01-05 13:05:00+00:00,2023-01-05 20:20:00+00:00,2023-01-05 15:20:00+00:00,1270.37,BWI,MCO,418.840486,NK,08d70a0b4ba200007afa182b_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-11 00:59:00+00:00,2023-01-10 19:59:00+00:00,2023-01-11 03:59:00+00:00,2023-01-10 22:59:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba70000c6faf4ec_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-02 00:59:00+00:00,2023-01-01 19:59:00+00:00,2023-01-02 03:59:00+00:00,2023-01-01 22:59:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884b9e000088d823cb_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-04 00:59:00+00:00,2023-01-03 19:59:00+00:00,2023-01-04 03:59:00+00:00,2023-01-03 22:59:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba000006adfd07e_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-07 00:59:00+00:00,2023-01-06 19:59:00+00:00,2023-01-07 03:59:00+00:00,2023-01-06 22:59:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba300009a568177_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
